Gravmap2019-grid-ausdrape_ellips_dx,Gravmap2019-grid-ausdrape_ellips_dy,Gravmap2019-grid-ausdrape_geoid_dx,Gravmap2019-grid-ausdrape_geoid_dy,Gravmap2019-grid-dem_ellips_dx,Gravmap2019-grid-dem_ellips_dy,Gravmap2019-grid-dem_geoid_dx,Gravmap2019-grid-dem_geoid_dy
-4.2998056,1.2019696,-4.298168,1.2227857,-6.0162764,3.263271,-6.0146384,3.2840874
-4.548459,1.0543796,-4.543761,1.0783426,-4.4309406,2.680576,-4.426242,2.7045388
-4.6791077,0.93881166,-4.671035,0.9657061,-4.957119,1.2570825,-4.949047,1.2839768
-4.7609763,0.84890187,-4.749092,0.87852144,-5.2007065,-0.39746678,-5.188822,-0.3678473
-4.8175683,0.7776298,-4.801361,0.80984104,-7.9065614,-1.4015441,-7.890354,-1.3693328
-4.8571324,0.7276439,-4.8366528,0.76227677,-9.60481,-2.3498793,-9.5843315,-2.3152459
-4.883049,0.7030274,-4.8591695,0.73965716,-9.709696,-3.175103,-9.685816,-3.1384735
3.5032952,3.440541,3.4792671,3.4586325,2.2016516,1.3913175,2.1776235,1.409409
3.501331,3.448027,3.4746628,3.466052,2.4756324,1.4929724,2.448964,1.5109977
3.4575417,3.4958706,3.4278128,3.513856,1.9492749,1.2134554,1.9195457,1.231441
3.328243,3.617182,3.2952075,3.635009,3.1792068,0.95899147,3.1461713,0.9768189
