IntrusionsBndys_FaultedBndys,IntrusionsBndys_GeologicalBndys,IntrusionsBndys_IntrusiveBndys,IntrusionsBndys_UnconformableBndys,MetamorphicBoundaries_Faults,MetamorphicBoundaries_GeologicalBndys,MetamorphicBoundaries_MetamorphicBndys,MetamorphicBoundaries_Unconformities,RockUnitBndyFaults_CSP_Geological boundary,RockUnitBndyFaults_LAO_Faulted boundary,RockUnitBndyFaults_LAO_Geological boundary,RockUnitBndyFaults_LAO_Intrusive boundary,RockUnitBndyFaults_LAO_Unconformable boundary,MetamorphicIsograds
0.0692449847018353,0.07181847265329136,1.3309391929672085,0.4137000524740735,0.16501294658150387,0.16500007751768753,0.08481977006066527,1.4369048875021786,0.011580725219360127,0.0330868231244224,0.0016161635941989592,0.907034635462232,0.2136201113429625,0.14562378295605374
0.10534037727840125,0.11673467168210493,1.2582702056038808,0.4517215990898077,0.16143713365453422,0.14063473918144295,0.12324551935405198,1.3566406675974567,0.0003149936481374921,0.03831060656002002,0.007415422342315968,0.94224407949962,0.24004124291507367,0.17216398653331433
0.01196162418037903,0.02785406294285247,0.3899787698975554,0.3317282932785314,0.45045624788492217,0.47725154276107634,0.02596883872780309,0.43820028511459286,0.001752668478528143,0.01196162418037903,0.0006426737149239326,0.3899787698975554,0.07918336465655992,0.2253503239087015
0.1682035192195215,0.019027131235798148,1.8232382728564929,0.3285304917602857,0.0016989784418279608,0.0014605240996266432,0.0015795941781755495,0.3173152408878168,0.0007320479942715798,0.001650266494608022,0.0014605240996266432,1.8232382728564929,0.20701523974319422,0.055079491941660966
0.16684047058355175,0.03186920481718217,1.850727097909768,0.3559092143122482,0.017879674800672023,0.026579343985145876,0.02658025554913155,0.3448035951713301,0.0002274369919670053,0.015832120922628968,0.0037132138043179793,1.850727097909768,0.22885310237322698,0.04944125110136167
0.08856207613306213,0.0005438355281144669,1.8885432296123905,0.396002197224113,0.01468920315885523,0.031026008968794157,0.07820803339502469,0.3950728852931576,0.0009404505926525464,0.013641047160322932,0.0005438355281144669,1.8885432296123905,0.3027750013412541,0.009457841241412275
0.11977025783219034,0.022008801700979935,1.8744215634570847,0.37977822310256293,0.0012253163801856674,0.03523499556056366,0.06476559963727577,0.3750863513509927,0.0002467261556248281,0.0012253163801856674,0.0006810564188788056,1.8744215634570847,0.2733081677824327,0.02413168512434133
0.047316164393943684,0.015236155839265011,1.9459612785626175,0.373584567896637,0.003535741315367543,0.0349933969779503,0.023825505982791935,0.36129504475358487,0.003355618227087632,0.003535741315367543,0.0007369432091894742,1.9459612785626175,0.35272358005500043,0.034162257688993544
0.10962036696347546,0.1208820365042396,1.2586843410632937,0.4561437789153199,0.15717719636464283,0.13611378704803365,0.1275572575208174,1.355159749183452,0.0020087174877333825,0.04140862793829927,0.007991853751272007,0.9392846153370865,0.24453601174314488,0.17667312608033692
0.08467168388052053,0.037518985563087456,1.943150964353513,0.40878867533704677,0.025196148756110603,0.07022749437355166,0.06188340737835317,0.3969670436791996,0.0014046618782901346,0.0036831278129039594,0.008515568884623972,1.943150964353513,0.3335746640426742,0.05364985915048618
