Gravmap2019-grid-ausdrape_ellips_dx,Gravmap2019-grid-ausdrape_ellips_dy,Gravmap2019-grid-ausdrape_geoid_dx,Gravmap2019-grid-ausdrape_geoid_dy,Gravmap2019-grid-dem_ellips_dx,Gravmap2019-grid-dem_ellips_dy,Gravmap2019-grid-dem_geoid_dx,Gravmap2019-grid-dem_geoid_dy
-2.9699912,1.8152797,-2.9760702,1.8340544,-3.7850473,1.2840127,-3.7911263,1.3027874
-3.208754,1.6124759,-3.2122762,1.632309,-3.8041937,1.6561893,-3.8077157,1.6760222
-3.4357772,1.4196273,-3.4369667,1.4405684,-3.822414,1.6480175,-3.823603,1.6689585
-3.654252,1.2381065,-3.6533287,1.2601924,-3.5268958,1.015056,-3.5259726,1.0371422
-3.8652046,1.0688179,-3.8623824,1.0920731,-3.319315,0.7666804,-3.3164928,0.7899355
-4.07089,0.91570175,-4.066362,0.9401369,-3.726597,1.059392,-3.7220702,1.0838273
-4.2681847,0.7800178,-4.262119,0.8056328,-4.891414,1.0961032,-4.8853474,1.121718
-4.4509363,0.6663118,-4.4434657,0.6930954,-5.0270123,1.2881986,-5.019542,1.3149819
-4.600762,0.5812011,-4.5919814,0.6091334,-6.8309355,0.78531384,-6.8221545,0.8132463
-4.692964,0.5340228,-4.682927,0.5630773,-6.285352,1.1181729,-6.2753158,1.1472273
-4.7540226,0.5036881,-4.742738,0.5338345,-7.3219705,0.7958772,-7.310685,0.8260235
-4.7978926,0.48187426,-4.785326,0.5130798,-7.324199,0.30083373,-7.311633,0.33203924
-4.830877,0.4649786,-4.8169518,0.49721268,-6.8767323,-0.31565988,-6.8628078,-0.28342584
-4.856787,0.45122167,-4.8413873,0.48445708,-7.635245,-0.8542288,-7.619845,-0.82099366
-4.877703,0.43974784,-4.860674,0.47396514,-8.992487,-1.2161502,-8.975457,-1.181933
-4.8950267,0.43005013,-4.8761845,0.46523914,-8.221879,-1.4368474,-8.203036,-1.4016584
-4.9097295,0.42151538,-4.888896,0.4576793,-8.21986,-1.444984,-8.199027,-1.40882
-4.92203,0.40657753,-4.8995967,0.44355664,-9.301129,-1.7926925,-9.278696,-1.7557133
-4.93246,0.39273256,-4.908483,0.43045527,-10.508093,-2.1468701,-10.484115,-2.1091478
-4.9412446,0.38236398,-4.9157805,0.42076397,-11.957844,-2.2597198,-11.93238,-2.2213197
-4.9486012,0.37474313,-4.9217196,0.41375124,-12.802178,-2.4590077,-12.775296,-2.4199996
-4.9548173,0.36961547,-4.926592,0.4091594,-13.532698,-3.3899508,-13.504473,-3.350407
-4.960252,0.36533874,-4.9306607,0.40539062,-13.946874,-4.0597234,-13.917285,-4.0196714
3.5124576,3.3752015,3.489159,3.3934205,2.5421393,-0.8948869,2.518841,-0.87666804
3.5305595,3.3640432,3.5062993,3.3821454,3.3678641,-1.1339806,3.3436036,-1.1158786
3.5425606,3.359326,3.5171964,3.3773425,2.7239237,-1.4597839,2.6985593,-1.4417678
3.548712,3.3599029,3.5221202,3.3778572,2.5034986,-1.7692618,2.476907,-1.7513072
3.549311,3.3663814,3.521327,3.3842885,2.694304,-1.5137037,2.6663191,-1.4957963
3.5430207,3.3793426,3.5134532,3.397207,2.9945357,-1.2572043,2.9649682,-1.23934
