IntrusionsBndys_FaultedBndys,IntrusionsBndys_GeologicalBndys,IntrusionsBndys_IntrusiveBndys,IntrusionsBndys_UnconformableBndys,MetamorphicBoundaries_Faults,MetamorphicBoundaries_GeologicalBndys,MetamorphicBoundaries_MetamorphicBndys,MetamorphicBoundaries_Unconformities,RockUnitBndyFaults_CSP_Geological boundary,RockUnitBndyFaults_LAO_Faulted boundary,RockUnitBndyFaults_LAO_Geological boundary,RockUnitBndyFaults_LAO_Intrusive boundary,RockUnitBndyFaults_LAO_Unconformable boundary,MetamorphicIsograds
0.0059550517280840265,0.04275590881108498,1.2551212509764276,0.2535105657410311,0.09752099703367469,0.10407053146038284,0.00415495318736475,0.32318414911968896,0.015149599690245576,0.0059550517280840265,0.04275590881108498,1.2551212509764276,0.19190181225666586,0.09213688382515281
0.01984746024675716,0.005437883338050539,1.2736702873585444,0.20391114864662319,0.08113226768644338,0.05719463127233326,0.05187895239183563,0.30179369930842603,0.014116994227373714,0.002372789136763559,0.005437883338050539,1.2736702873585444,0.14487444649572678,0.13159648270780558
0.057656010562107625,0.017095798940010135,1.293721872235321,0.1545700687145966,0.06403208461388925,0.017095798940010135,0.09411481827086614,0.28612516445292574,0.030490466860097168,0.019463894476774064,0.017095798940010135,1.293721872235321,0.10075169947696196,0.11397070814604103
0.04715714835459589,0.004643403861785395,1.3056542283997428,0.10584921229034847,0.04715714835459589,0.016821447411819724,0.05235915792115367,0.2783513603197208,0.0004473045591406003,0.0008809245895187863,0.004643403861785395,1.3056542283997428,0.06567499255844024,0.06835192424137564
0.0001238115120616477,0.005428343540161096,1.3189924238365391,0.059297599804222,0.0001238115120616477,0.0660656460884552,0.04031580109918111,0.27937492083559756,0.004134456448249317,0.0001238115120616477,0.005428343540161096,1.3189924238365391,0.03953342640753487,0.021902714539654946
0.02718848653846763,0.028781156033042765,1.3340723609078526,0.02718848653846763,0.04938423043704476,0.09481281107391644,0.07422429668462632,0.28644914327607257,0.03164316803486642,0.01237695161573368,0.00098064187831283,1.3340723609078526,0.008494377106983812,0.02725249950024849
0.05021247270081465,0.04385827924692762,1.3508357095288521,0.053461981821792945,0.09933299963213285,0.13367309207092107,0.1199713658269689,0.30153602966089826,0.0009280309975060719,0.00018383854395335916,0.02621400036146009,1.3508357095288521,0.00091012549918633,0.07070207014308423
0.054282129892045276,0.03611762108927041,1.367007038959414,0.09988570068021387,0.1493160654985851,0.1648014357074908,0.16815769687543786,0.32372031552518077,0.048183032509516825,0.005766872739697589,0.032954056914813776,1.367007038959414,0.005553520363886342,0.029867445722907112
0.030011120268189428,0.008035210996471255,1.378910558254108,0.09030611460294612,0.19930762658774617,0.18787922439722313,0.21716558985833176,0.35166135440760243,0.09497798335337271,0.023021609088833064,0.008035210996471255,1.378910558254108,0.030011120268189428,0.01088520716938598
0.019487565177186233,0.026553129407153372,1.3925086752924478,0.08288788734564999,0.2493025724217571,0.21927837295551866,0.2665422589732911,0.3841048993229042,0.07868366735250364,0.006732906642066348,0.0033117154320831473,1.3925086752924478,0.004518013143262535,0.00018845041893034639
0.06855803809337775,0.07331023634413902,1.4077522842690766,0.10226416969656653,0.29425768216107767,0.2553120998475008,0.31611494463035916,0.4200088560779756,0.0486956945519037,0.02936461875502845,0.02385206380440667,1.4077522842690766,0.03149829179009506,0.04979738325057685
0.02885522560997557,0.02871389733094321,0.20793507601541453,0.6577659855102652,0.02885522560997557,0.02871389733094321,0.02241512934684265,0.6576979690732888,0.002599015511238219,0.005987413549861689,0.001637964569251178,0.20793507601541453,0.002599015511238219,0.4677928211601964
0.002800892662213382,0.005076792378281447,0.2123259372871477,0.6088502108025218,0.002800892662213382,0.005076792378281447,0.014853118675734755,0.6087912190752387,0.0052069326750791385,0.002800892662213382,0.005076792378281447,0.2123259372871477,0.04068965299937968,0.4919418481172538
0.0059652739986589065,0.009751553215428093,0.2272351237279213,0.5601259382444829,0.012680686334982058,0.009751553215428093,0.017679716620059766,0.5600775645596814,0.004255150268766699,0.0059652739986589065,0.009751553215428093,0.1927708640591598,0.08889009440056132,0.5191015080584446
0.026191544630427978,0.031055859350687963,0.20877968264481267,0.5116478810610394,0.03972041252183977,0.042969103274428606,0.03203507021013308,0.5116121658278809,0.001950358682671468,0.026191544630427978,0.031055859350687963,0.1842793287462315,0.13829598254237754,0.502672367915504
0.058500447129704335,0.024872784652762416,0.1704164167129063,0.46349330275015105,0.058500447129704335,0.024872784652762416,0.004959465723412442,0.46347290980497274,0.011582857376662878,0.058351606773532204,0.024872784652762416,0.1704164167129063,0.18798482834358185,0.4906935026877883
0.03676904495520368,0.0037850485508763255,0.139526065326836,0.4157746134557003,0.048591993897698166,0.0037850485508763255,0.05000705688594571,0.4157730968005072,0.006669829797573996,0.03476303044069515,0.0037850485508763255,0.139526065326836,0.21670725794142137,0.4834831973267723
0.0389361332316484,0.0026917711650287688,0.12177061029340754,0.3686611136182295,0.0389361332316484,0.0026917711650287688,0.0996953325808247,0.3686611136182295,0.005703287030473654,0.03864206497362936,0.0026917711650287688,0.12177061029340754,0.24940636307941078,0.48126586895133877
0.040503755353255746,0.033370770036509616,0.12136146717718536,0.322418213186277,0.040503755353255746,0.033370770036509616,0.11505811553494288,0.322418213186277,0.013339979180877287,0.013137459062560444,0.033370770036509616,0.12136146717718536,0.2871324298028878,0.48421184415242424
0.08220057054378012,0.05899536757543688,0.1373124346348634,0.27748151595058046,0.08220057054378012,0.05899536757543688,0.14327613287097624,0.27748151595058046,0.00606983962560251,0.04009203211056827,0.05899536757543688,0.1373124346348634,0.27748151595058046,0.4922452472269268
0.08983367539541635,0.009063426248778058,0.10526741000617583,0.23460281156506882,0.08983367539541635,0.009063426248778058,0.13881941957241542,0.23460281156506882,0.031814124368745825,0.05525087980327195,0.009063426248778058,0.10526741000617583,0.23460281156506882,0.46704280197635517
0.10134287789504728,0.002067420657837762,0.07582882637503696,0.1951434515791919,0.10134287789504728,0.002067420657837762,0.11713629729445525,0.1951434515791919,0.0453963381194442,0.04917875678625026,0.002067420657837762,0.07582882637503696,0.1951434515791919,0.41751968657528254
0.06230273031931353,0.038071910793928916,0.0642621861127265,0.1611841958731393,0.06230273031931353,0.038071910793928916,0.0678068759114296,0.16079981092048623,0.046783089201000244,0.05954169368551957,0.038071910793928916,0.0642621861127265,0.16079981092048623,0.3681255200036011
0.03340921886621601,0.005831312510973587,0.047644724408864914,0.13368405655643967,0.03340921886621601,0.005831312510973587,0.018111594248271665,0.13359834866303574,0.02614781395890623,0.019054852467000352,0.005831312510973587,0.047644724408864914,0.13359834866303574,0.31892022243489604
0.0578854178983154,0.05166026356640222,0.06747008205192555,0.11975710399066107,0.0578854178983154,0.05166026356640222,0.03158368741488627,0.11973178125937974,0.005610120761762676,0.025459375310892533,0.05166026356640222,0.06747008205192555,0.11973178125937974,0.27000707042210514
0.038251027082089724,0.024526477527189502,0.07100055404333097,0.1243194468144272,0.038251027082089724,0.024526477527189502,0.002803415126092082,0.12277052320565911,0.024984435439211233,0.024392409964537856,0.024526477527189502,0.07100055404333097,0.12277052320565911,0.22157961972603446
0.05292297773981359,0.021407625362224673,0.08399247952017769,0.14686349361315987,0.05292297773981359,0.021407625362224673,0.0471264846556502,0.14324710355598486,0.05826595191674715,0.04358146353543741,0.021407625362224673,0.08399247952017769,0.14324710355598486,0.17404378092291228
0.09559572204269981,0.02015699325919406,0.08067014267562636,0.1807828715788152,0.09559572204269981,0.02015699325919406,0.08071403231543745,0.1758961504532897,0.042718389876291236,0.0905742693258163,0.02015699325919406,0.08067014267562636,0.1758961504532897,0.1283937205549929
0.13730484097888107,0.019495491859995336,0.09431979015943148,0.21627006460735865,0.14151117197510102,0.019495491859995336,0.031161372123748327,0.21526579464538262,0.04730370758126973,0.11103934333208634,0.019495491859995336,0.09431979015943148,0.21526579464538262,0.08762794804151702
0.09627730188321519,0.018599576717666735,0.12178301151781172,0.2542974159233434,0.09627730188321519,0.02067141051438512,0.02067141051438512,0.25833115767473724,0.08167471794227145,0.06606245489180353,0.018599576717666735,0.12178301151781172,0.2542974159233434,0.061762664839024095
0.050448352705917916,0.01887843563162123,0.15984589989594575,0.2959081118274911,0.050448352705917916,0.046100750453319406,0.020771395663166225,0.3034801633148289,0.06177482249242835,0.016112564310780914,0.01887843563162123,0.15984589989594575,0.2959081118274911,0.06471109617319375
0.0018529734409406349,0.007778550398327564,0.20259827890080315,0.3397882363257067,0.0018529734409406349,0.007778550398327564,0.021745163812890003,0.3499506136951653,0.019421408728675076,0.0018529734409406349,0.007778550398327564,0.20259827890080315,0.3397882363257067,0.09726481001861005
0.04616465475528079,0.022942883992406106,0.24807541900315883,0.38511883531414975,0.04720456488858002,0.04717703423708106,0.061824500263673664,0.39727906378974037,0.03677139783491856,0.04616465475528079,0.022942883992406106,0.24807541900315883,0.38511883531414975,0.14047548030876617
0.09440055159905077,0.02633016085800304,0.28680750373119956,0.43147726546569776,0.09693315246262899,0.02633016085800304,0.058898840131339184,0.4451919552571505,0.08499889939731621,0.09350519384208758,0.02633016085800304,0.28680750373119956,0.43147726546569776,0.18709964689438374
0.1438413572037987,0.01875840606227468,0.3176356379535688,0.4785694765797203,0.14684618192642485,0.01875840606227468,0.030074116572100223,0.4935190974275657,0.11668155005497133,0.1410861871470896,0.01875840606227468,0.3176356379535688,0.4148069349661244,0.2351152805923721
0.11831495885810239,0.0046611872709203805,0.35286715644587985,0.5261984960201056,0.15233472598129258,0.04485158398827422,0.04497244253558604,0.5421497228863589,0.13710006347542728,0.11831495885810239,0.0046611872709203805,0.35286715644587985,0.3654668066952262,0.2582510661282842
0.07203115876526875,0.01346779977511284,0.3913285853323697,0.5742307641652935,0.10620434794826045,0.09022521093155271,0.09022521093155271,0.5910089208512801,0.0872114465250254,0.07203115876526875,0.01346779977511284,0.3913285853323697,0.3163339695575284,0.20826002102280033
0.026767435807543826,0.0016411589822921085,0.43215841227294044,0.6225729546116624,0.05843403800311267,0.13877556264584928,0.05290159869941846,0.6400443477024352,0.0376197475404981,0.026767435807543826,0.0016411589822921085,0.43215841227294044,0.2675226603412188,0.15827463333219677
0.02096104494424744,0.01176322064152799,0.4735963490261634,0.6711581014291159,0.010052848423398916,0.10886804359313727,0.003568342058405632,0.6892183902986624,0.00117956809460562,0.0018639955487082182,0.01176322064152799,0.4735963490261634,0.2183989680566786,0.10830273660654975
0.06925906869328474,0.04772161964361359,0.50459212589075,0.719937018366175,0.008789388577991417,0.06495402681718024,0.04576491458260721,0.7385033595224365,0.038099274871973204,0.008789388577991417,0.015537203301143073,0.50459212589075,0.16914571010891036,0.05837898557268984
0.03588803347067691,0.019910648528841595,0.5384541997338155,0.7688728267496667,0.008227738271010325,0.016680257785578585,0.0579580556147382,0.7878784389269534,0.03531561108035304,0.008227738271010325,0.006555290251444851,0.5384541997338155,0.12049085256481613,0.009312849001634236
0.015555124742138946,0.015553539252015225,0.5746761147907778,0.7970124916577225,0.02481720210188388,0.024162234216588425,0.008821467655840978,0.837327687960946,0.06567831266202484,0.01431943150533706,0.015553539252015225,0.5746761147907778,0.07349481173404279,0.0331682152496718
0.012739621695878979,0.016722288352278753,0.6128395782022119,0.7758953767477114,0.04654139812038627,0.05246785596015584,0.040953306076603274,0.8351125256877694,0.04671921334342582,0.012739621695878979,0.016722288352278753,0.6128395782022119,0.0355752856369463,0.030214711898196814
0.029044030382467483,0.010635267832938567,0.6526040609060819,0.7574947917038749,0.08235932507272942,0.09568900359544569,0.09072807980904753,0.7916302890621489,0.023122001350844686,0.016527912225433674,0.004414545671438581,0.6526040609060819,0.005919385072796247,0.007795725365033216
0.04479818364468576,0.021655824024102988,0.6936942929065766,0.742012859227199,0.12776115382412165,0.14338722017364394,0.14050285354149178,0.7489620140972704,0.026753104340380383,0.01129319146947799,0.021655824024102988,0.6936942929065766,0.00120312100164184,0.02222191040756266
0.0025964952411361834,0.0018139404703012684,0.734696498133036,0.7296353932331896,0.17558204442594108,0.19225869137483265,0.190277627273936,0.7072550336057428,0.0252657339381703,0.0025642169712792773,0.0018139404703012684,0.734696498133036,0.024726177848839057,0.026718932672535944
0.011949517207389505,0.0015368467687197052,0.7762191370154404,0.7205224013579189,0.22433428811671627,0.22475975204819656,0.24005240100638023,0.6666897828530773,0.008039165461684952,0.011949517207389505,0.0015368467687197052,0.7762191370154404,0.0630467555952666,0.010020166059440415
0.015142273616456038,0.0015812202829812122,0.8186900225170981,0.7147987511591042,0.2594727397385205,0.26024088464499123,0.2421468220955622,0.627487729410471,0.03319316945967116,0.009721735417283469,0.0015812202829812122,0.8186900225170981,0.11106138478844044,0.005291688111767962
0.02826217868359976,0.018606445041649558,0.861969000178719,0.7125461237412285,0.2094937618819358,0.21441381012493213,0.20754851372875918,0.5899207019258911,0.0565140888022082,0.02826217868359976,0.018606445041649558,0.861969000178719,0.09025294885985617,0.044826260518583225
0.012532699475406662,0.0030548218995933535,0.9059402637973193,0.7137973817959041,0.15952795951643942,0.1645224713293787,0.16283115029997933,0.5543212232638812,0.0225515101619171,0.012532699475406662,0.0030548218995933535,0.9059402637973193,0.07075724429341498,0.007325519644674851
0.02521515763152776,0.0018098730695728803,0.9505077410885272,0.680355307857711,0.10959335503357183,0.1147257825092699,0.11296218441607633,0.5210927005445362,0.028103256057725925,0.02521515763152776,0.0018098730695728803,0.9505077410885272,0.06509115393075272,0.01092403140578646
0.030393448414208678,0.015541049209267226,0.9955913670624486,0.6316965094332798,0.05976107834857859,0.06524083669301488,0.0633002899526621,0.48136369883804975,0.04828048104784363,0.029497042455299292,0.015541049209267226,0.9955913670624486,0.09201700397251672,0.03417646450409034
0.000791135457493861,0.018727743389080453,1.0411240917726081,0.5832646184453684,0.010123100823028619,0.018727743389080453,0.015918489505377793,0.4427286704733338,0.03005672685238752,0.000791135457493861,0.013108868407436225,1.0411240917726081,0.13303157414734912,0.08337786712338834
0.020787205218726464,0.018282897442363593,1.0870494831282536,0.5351212481580737,0.038615715512861,0.037035548054519286,0.038014339037948965,0.40657882477955637,0.006054135451893745,0.014637064000129192,0.0035308074043554926,1.0870494831282536,0.10940476919721913,0.05573800127762247
0.011230912317568632,0.008430793883705205,1.1333198061754108,0.48735191117947874,0.08739366058672815,0.08432933896521833,0.08683001538949126,0.37363619452505786,0.012566810662630537,0.00993167117816232,0.0012831343631242644,1.1333198061754108,0.08581659351863365,0.00705451598419945
0.00118478348324518,0.010414180678425936,1.1798944814556682,0.4400784253179525,0.039695661743415045,0.13347131905529205,0.05584896232030577,0.3448212159354625,0.04796064965778346,0.00118478348324518,0.010414180678425936,1.1798944814556682,0.08808843240284318,0.03213016842468944
0.029432388463957196,0.010446357740021762,1.2267388441186706,0.39347954906242466,0.011814346516161351,0.18296401633927573,0.02148762438121916,0.3212465347038892,0.04565514615461094,0.006359359649665627,0.010446357740021762,1.2267388441186706,0.11469374927710939,0.005560084781771313
0.0008541928279052549,0.00807519508930745,1.2652824061623178,0.3478265237592035,0.0008541928279052549,0.19633934771340267,0.024374260831961002,0.30413319641121983,0.014083470723685905,0.0008541928279052549,0.0008526139060597973,1.2652824061623178,0.1534592464574646,0.031158543532262863
