IntrusionsBndys_FaultedBndys,IntrusionsBndys_GeologicalBndys,IntrusionsBndys_IntrusiveBndys,IntrusionsBndys_UnconformableBndys,MetamorphicBoundaries_Faults,MetamorphicBoundaries_GeologicalBndys,MetamorphicBoundaries_MetamorphicBndys,MetamorphicBoundaries_Unconformities,RockUnitBndyFaults_CSP_Geological boundary,RockUnitBndyFaults_LAO_Faulted boundary,RockUnitBndyFaults_LAO_Geological boundary,RockUnitBndyFaults_LAO_Intrusive boundary,RockUnitBndyFaults_LAO_Unconformable boundary,MetamorphicIsograds
0.02687353964444535,0.006485569225383395,2.03493590043943,0.48176855428128723,0.13449935560198514,0.08173360973006585,0.04120690816288759,0.2527393407595457,0.024076136178595154,0.02687353964444535,0.006485569225383395,2.03493590043943,0.2527393407595457,0.034292985773094836
0.02084657905617766,0.014448526380269958,0.35211784603023466,0.5273022232573298,0.02084657905617766,0.014448526380269958,0.140300425202455,0.8351456402648175,0.01852590394373367,0.02052777133872105,0.014448526380269958,0.35211784603023466,0.33186547707001296,0.04892761919720013
0.07980370357724968,0.00947449447591074,1.2207625755930838,0.2729793196553733,0.08967562600939664,0.1620256741686084,0.010342708995535613,0.44456397546656273,0.008625614250547902,0.0699281273317388,0.00947449447591074,1.2207625755930838,0.21768494560701937,0.07946375261175392
0.19080297935217197,0.06780496175888981,1.6776182932440047,0.24771993987057314,0.6200755753614737,0.6201393668021703,0.12753844235982584,1.2393129538252288,0.019074114018663834,0.15194435345849086,0.009360441786302747,1.149446115629854,0.11772321329034935,0.19883808188732294
0.12023626987352207,0.10226395503653002,2.5852248781758327,1.0071131311569996,0.03874723100417569,0.11720157109494497,0.04525030071135253,0.8208722916191,0.046663365193108645,0.014225140763480878,0.001311840848645687,2.3253826612444746,0.5068341482721495,0.09267873462687257
0.0727992775468211,0.01633011295775273,0.3889280885385554,0.4985828088856646,0.1669728749514218,0.19536055370731192,0.11102622790368541,0.7999648544556529,0.05612068255889427,0.0653370574186007,0.01633011295775273,0.3889280885385554,0.21650581954374953,0.053938060870126946
0.10130278964966141,0.059750995812967944,0.06591312531401206,0.7603094583674264,0.31627495663268407,0.31276331871165897,0.15618070993230035,1.052903949628272,0.0016546277293983907,0.022356507812974873,0.059750995812967944,0.06591312531401206,0.39908336458791915,0.07070454405949506
0.03799924382627817,0.03705123726088925,1.6299839881173066,0.537979215519514,0.011479380634238482,0.031043676326488297,0.00474217683989685,0.32784314634940637,0.09741876915488716,0.009254569388603992,0.014090728020090875,1.6299839881173066,0.30989532899626543,0.027806174834928313
0.07956956376761307,0.010953163647035802,0.20145761525439548,0.7141438167836974,0.5198264573050569,0.5570395043899649,0.061391639483020774,0.8421790651105112,0.017098574380947768,0.005242121386048285,0.010953163647035802,0.1448461672974473,0.11250362836698125,0.19101056655883733
0.045507456483589476,0.025592449567645226,0.3811823495556601,0.6050200557025494,0.05614657372866847,0.025592449567645226,0.0792368097176543,0.8460801904890287,0.07740467995088922,0.012559738206256029,0.015578161848971444,0.3811823495556601,0.2307527436020916,0.0043095759755960765
0.020788596164686403,0.013791616718888872,1.9390802975483556,0.354246188569768,0.048699494299993956,0.013791616718888872,0.015732567911285734,0.1242855282436614,0.0129139685195369,0.010512659690978575,0.013791616718888872,1.9390802975483556,0.11949781853616875,0.007550847752110067
0.019056135458421986,0.014081917541450906,0.39699925466246455,0.12771981728271276,0.7208609982945641,0.6421069409128428,0.22134414732561913,0.7163355571427695,0.0017053224006047978,0.019056135458421986,0.014081917541450906,0.3773929075411244,0.08247555463894388,0.00636760736744645
0.019159808606428394,0.0511230617479626,1.2506448445220923,0.3628639131147778,0.24967838690107838,0.23275775716705202,0.03620470363286206,1.3871772555134763,0.0009771565390812962,0.019159808606428394,0.028720161128461996,1.0070039392810055,0.1493033676933575,0.08102124018986323
0.024766107769600153,0.024766107769600153,1.0639811455720154,0.17428381684363156,0.5795112926815584,0.5269393952714965,0.08983670144975446,1.3505748089472585,0.0004600030464145141,0.006772856659490404,0.0009063638794261962,1.0109713981608244,0.008257787417041597,0.29120580216402986
0.04354386005004739,0.04389648105005937,1.9772460601614399,0.15042835425256917,0.04122364316552846,0.05004241935734902,0.07188693818084164,0.12190734711677192,0.00924157867925437,0.011014337807349612,0.011658661614227368,1.9772460601614399,0.0923271982954167,0.0370491487269884
0.0880365601132267,0.040523253391218775,2.331145232980294,0.592711538904644,0.43783475412660333,0.43783475412660333,0.15702430572061005,1.0469426754636704,0.000821118389444714,0.0880365601132267,0.040523253391218775,1.6686569456456297,0.4693405958107082,0.08173848703997776
0.03939806789904144,0.0378901193348043,2.2378580802811063,0.4856443387447978,0.5491369371292094,0.5491369371292094,0.26644100822046607,1.083458044372295,0.003365409071667494,0.03939806789904144,0.0378901193348043,1.5369825008488807,0.46003201284781786,0.02879894072919282
0.0270857955214966,0.0039795780081710915,0.9070165372473307,0.018309056346726707,0.3050972578431266,0.385171888391633,0.15791183850368828,0.3228017519767957,0.011075022702544044,0.01332896816520731,0.0039795780081710915,0.9070165372473307,0.013446313829866453,0.004306393467464684
0.09256639758910058,0.03390534318044115,2.2917778907297035,0.5605728851218091,0.4106123325254655,0.4106123325254655,0.12876661282604648,1.0009131774228843,0.005207255014584485,0.09256639758910058,0.03390534318044115,1.6810018979942227,0.4235443870928692,0.09745023658263752
0.05204586151439799,0.04966093232943169,0.13361227240600126,0.307280040223873,0.05204586151439799,0.04966093232943169,0.11849519143610385,0.307280040223873,0.024366101508872164,0.00964807731320388,0.04966093232943169,0.13361227240600126,0.307280040223873,0.47914860182812863
0.006592177016244622,0.006794790551409811,1.4564963971755935,0.0123119465533533,0.37015119700948806,0.39175044725385355,0.001361700802684619,0.46216765282727834,0.019483184376304197,0.006592177016244622,0.006794790551409811,1.438521390710513,0.012270393020539255,0.02010392663627426
0.0013182853415339333,0.0010171912357831026,2.385853218807767,0.5697514605876827,0.060674108686099376,0.08529790020445209,0.07838843774284444,0.061678829573737284,0.12143876479994536,0.0009814863656490431,0.0010171912357831026,2.385853218807767,0.03909080699095789,0.036226451227824114
0.04919436066735611,0.11020643636249791,0.02636725564728294,0.6236326231570614,0.2668952625551158,0.1517060796373352,0.061471775687325765,0.6227104224038242,0.007422540434648826,0.015104264204912204,0.11020643636249791,0.02636725564728294,0.21580277879043203,0.18613865956127432
0.07414751930855232,0.03491604970511904,1.003292274341423,0.16660271041473515,0.0990688235580229,0.10007563465434374,0.06422823674481576,0.16660271041473515,0.004792996357101034,0.013967465971953145,0.010292328431275439,1.003292274341423,0.16660271041473515,0.04691713338146392
0.014492928422600646,0.01419840412658079,0.560379462585361,0.36949883694562946,0.06681329571681455,0.07640093293451075,0.24594713763099293,0.6246147601242418,0.029401262782263043,0.012810908671431042,0.009258818430860065,0.560379462585361,0.12370450520850364,0.010084228087976283
0.13654187313473137,0.07874628251797916,0.0007517435186530628,0.6492776944051057,0.13654187313473137,0.07874628251797916,0.011939541837006351,0.6493476089749431,0.0024105594037477115,0.10716721266829846,0.07874628251797916,0.0007517435186530628,0.3819996742376886,0.14570250979870591
0.04990132358427139,0.027211694052063442,2.346930055953271,0.0768631864852652,0.00887745418107636,0.030451507434695345,0.03538217877824558,0.07474625269331914,0.01372207888528812,0.00887745418107636,0.014353968888526579,2.346930055953271,0.07474625269331914,0.03576885379184495
0.14612032612273088,0.12253601084809632,0.9826342071999707,0.2104731575098685,0.03916273354098036,0.06592053968331198,0.039541636279878584,0.5693650274310086,0.001315197424164677,0.030841533630551067,0.025634133026645238,0.9826342071999707,0.008609150212598813,0.18857924367876092
0.05027250208631273,0.035508230092340325,2.358415636992643,0.08301399590480046,0.00047865234916367165,0.022429116142152393,0.024581231257479182,0.07994212445882097,0.025245346734238,0.00047865234916367165,0.006863908043238541,2.358415636992643,0.07994212445882097,0.027318915733416035
0.09671494126431641,0.07497771816475529,0.08887050484618708,0.2859554435902348,0.4651757517996582,0.24360306939351395,0.12821916925732504,0.8608068174501852,0.00672269279028245,0.0017114449103465595,0.033889400900067944,0.08887050484618708,0.005160519158351718,0.07231508223418022
0.03769589067204875,0.0005655953795827574,2.2898567221235817,0.026704193102032186,0.01661633749928463,0.0005655953795827574,0.03063106633902741,0.0189899258450593,0.010534896023119515,0.003312700407366472,0.0005655953795827574,2.2898567221235817,0.0189899258450593,0.020959901625906684
0.13249334514291275,0.11297520516589349,0.29322745685060253,0.4816042243093446,0.13249334514291275,0.11297520516589349,0.13056996973971735,0.4884286279082502,0.14283898598159653,0.13249334514291275,0.11297520516589349,0.29322745685060253,0.4493051019534779,0.19174206499724233
0.05104460224646065,0.007912879346944728,1.367881890216693,0.5778208592256668,0.07843488040348942,0.08069189646971106,0.017285239163952495,0.5772139052606543,0.035719383529982815,0.05104460224646065,0.007912879346944728,1.367881890216693,0.38991878482259057,0.04086012983277934
0.20475305384918693,0.001744028875498182,1.9290358763225386,0.4835241395486333,0.0751661365051822,0.01202800181411752,0.05700537038607179,0.1648395074086775,0.038318433390335374,0.02706769643841836,0.001744028875498182,1.9290358763225386,0.1648395074086775,0.05024051135441364
0.3089747349441205,0.15177784346077663,1.4969003394798872,0.6477655718328336,0.1110535246470504,0.020502322551644962,0.19543571545840943,1.4944363596254175,0.007450000330198079,0.01329301003140772,0.020502322551644962,0.6267575113960723,0.4955764797765976,0.14118096635822835
0.10267350987325881,0.03674568318762078,1.6577091850262269,0.18886392355950268,0.19980700935744405,0.21280386729571693,0.08338835900228823,0.31178919269869376,0.008996135721731772,0.011716364097742953,0.008337643596166887,1.6396306155774893,0.008134492757678968,0.09122694314766248
0.18365199001036267,0.1315834166568059,1.6750759021938568,0.1992191941784479,0.17367357166723071,0.227349304942774,0.1933531390729756,0.15886046135494758,0.13404488616672655,0.010202028509256653,0.028535950922210174,1.6750759021938568,0.07336057301947803,0.15871674180294382
0.03574204253368965,0.03574204253368965,1.9866364767453377,0.13936835717956658,0.04081527047264839,0.026886277048444564,0.058318586369890506,0.10137784247631784,0.01886297708122383,0.0006163192944589875,0.008200939950128617,1.9866364767453377,0.0879670996109626,0.05580019269141471
0.046432520689804545,0.024456461851481478,0.9210336498620765,0.11444537997149715,0.04631374054249165,0.10390315033222898,0.08346887529474024,0.5504608353342966,0.042576196578220225,0.0428329028813674,0.014618019126611034,0.9210336498620765,0.04033795438278472,0.09011893904411333
0.09859642767528488,0.09713804590281075,1.1417716754685958,0.24836172765324552,0.8385558672107691,0.85550896244486,0.09867921224175367,0.9377478310707095,0.0015698311726391075,0.004141425803924163,0.005543228341880855,1.1027618104758545,0.11096777711020825,0.1648203900328924
0.23654072549910599,0.11623615562972724,2.495300947755907,0.852952432650886,0.03873756758883821,0.12821384615269402,0.019303884520698856,0.8654133521670683,0.011476984063612503,0.0213004797026051,0.038171004890540594,2.099504856578623,0.40703661888262893,0.17049607581772125
0.01746938690540563,0.005407690992084331,0.9578856752824791,0.6842396417750245,0.12273100677947611,0.13543743722719254,0.12972116425760338,0.5535424094244187,0.008432244252150672,0.01746938690540563,0.005407690992084331,0.9578856752824791,0.025152425321975716,0.01325683177390731
