AlOH_Group_Content_correlation,Magmap2019-grid-tmi_rtp_enhancement-Phase-AWAGS_MAG_2019_mean,MetamorphicFacies_Benambran_Subgreenschist facies,Gravmap2016-grid-grv_cscba_std,RockUnits_CSP_Clastic sediment,RockUnitBndyFaults_LAO_Faulted boundary,RockUnits_CSP_Null,Gravmap2016-grid-grv_cscba_mean,MetamorphicBoundaries_Unconformities,Ferric_Oxide_Content_dissimilarity,Radmap2019-grid-dose_terr-AWAGS_RAD_2019_mean,Magmap2019-grid-tmi_rtp_enhancement-PGrav-AWAGS_MAG_2019_mean,Gravmap2019-grid-dem_ellips_dx,Magmap2019-grid-tmi_rtp_05vd-AWAGS_MAG_2019_correlation,FeOH_Group_Content_mean,Silica_Index_dissimilarity,Gravmap2019-grid-grv_cscba_1vd-IncludesAirborne_std,Gravmap2019-grid-grv_fa_dissimilarity,Green_Vegetation_correlation,Gravmap2019-grid-grv_fa_correlation,Gravmap2019-grid-grv_cscba_1vd_dissimilarity,Opaque_Index_correlation,IntrusionsBndys_UnconformableBndys,MetamorphicBoundaries_MetamorphicBndys,Gravmap2019-grid-grv_cscba_1vd_std,Silica_Index_correlation,Magmap2019-grid-tmi_1vd-AWAGS_MAG_2019_correlation,label
2.362874738407002,-0.1925570547032861,0.0,-0.9375377026923392,1.0,-0.5119527894468955,0.0,-0.293184027415544,-0.2221050733087524,0.0418936024830254,2.3465937501858924,-1.3487281909562605,0.3706682711224836,-0.5683845210384313,-0.2822265637446982,-1.861305290269168,0.7127804382839967,-0.0127309764632856,-0.9935709411516084,0.2883023020453877,2.027010040357597,-0.3112988999414501,0.5111916521772599,-1.0594524609472145,-0.1688596726886743,0.311923740202681,-0.4800369728588201,0.0
-0.4471280793645869,0.9601414481976908,1.0,-0.6405223153956702,1.0,-0.7140497175784782,0.0,1.3482167817949593,1.4849280584132942,1.014652536440724,-1.4779334796529686,2.7078658687439936,0.0313908262954685,-0.4163447117300172,-0.2904169595702746,-0.6903791220510639,0.0756970234752641,0.539572295211057,0.0900755663400641,-0.5852748698872748,-1.5648281130484756,-0.31404032516704,-1.1073110734048257,-1.1728423447542775,-0.4411166923983046,0.3033906875981127,-0.7476193715150669,0.0
-0.3568474650382995,-0.621323823928833,0.0,0.6578747630119324,1.0,-0.5213158130645752,0.0,0.7922970056533813,-0.4356648623943329,-0.8483596444129944,-0.1858247369527816,-0.3216641247272491,-1.741713285446167,-0.9911550283432008,-0.209453284740448,-0.7806627750396729,0.7391018867492676,-0.4388976097106933,0.9183725118637084,0.7306740283966064,-0.2070933580398559,-0.1490497291088104,-0.0834059789776802,-0.4681265354156494,0.0032005906105041,-0.0190446227788925,-1.097559690475464,2.0
-0.4145448258819033,3.1313181459361883,1.0,-0.877576663038135,1.0,0.7626915131218566,0.0,0.8880358801944064,1.292137395009156,0.976762166297644,-0.0674120105713501,2.365598794767122,-0.1453662137980158,2.9998845058844457,2.057957695316574,-0.5802708026877392,-1.026518180626632,2.3158170985749003,-1.115553989836913,-1.6311414870701415,0.843545043846537,-0.6390210942975779,-0.2471973435721436,1.1930583369760617,-0.8578061545431301,1.3311360589506258,1.7768447681647934,0.0
-0.4298226925522845,-1.0206727514453493,0.0,-0.3828048928852297,1.0,-0.5917857986391494,0.0,0.4239790018007668,-0.5885799693314843,0.0092109135444422,0.1370023355131301,-0.3009350920137867,0.4767139736670209,-0.7752571303529536,0.7816670908351746,-0.3130779283862204,-0.1167866805810104,0.3361791742052368,-1.439593533586274,-0.2734895980034783,-0.3790282904037307,-0.2400889271736992,-0.4213685855300607,-1.1740586309578438,1.6079905602073146,0.7122611701598296,-0.2778177641649698,0.0
-0.1731308978747218,-0.2349265819757517,1.0,0.8454133575231322,0.0,-0.5502723787583833,1.0,-1.4171741788805623,-1.4308508412284824,-0.1664136456969517,0.1816391627242203,0.8861486393439835,-1.1174370543449854,0.9315855838184316,-0.5660957186664716,1.330096110690386,0.0889629211277307,-0.7990190174248121,1.3004509965490467,1.4502154544863388,0.3511885829059288,0.5421198417373747,0.3512472766244854,-0.5405556517919227,0.7890699296095772,0.860989488109403,0.6370942799611727,0.0
-0.3613045513629913,-0.5863537788391113,0.0,0.3346695899963379,1.0,-0.5197017192840576,0.0,0.7599524259567261,-0.5790897607803345,-0.5360438227653503,-0.2241535186767578,-0.4021003246307373,-1.816169261932373,-0.9163163900375366,0.3303320407867431,-0.6424208879470825,0.4552949070930481,-0.1393812447786331,1.095176339149475,0.2577505111694336,-0.0068490803241729,-0.0764009207487106,-0.186505526304245,-0.7137654423713684,-0.3914110064506531,-0.0237504392862319,-1.0827393531799316,2.0
-0.5103832483291626,-0.8426183462142944,0.0,-0.2628851234912872,1.0,-0.5115529894828796,0.0,1.076282024383545,-0.9398635625839232,-0.7500677704811096,-0.2213147282600402,-0.6780667304992676,-2.777415037155152,-1.087805986404419,0.2816577851772308,-0.5932813286781311,-0.2656135857105255,-0.477890282869339,1.7112914323806765,-0.1246934533119201,0.067836508154869,0.0157870277762413,-0.2454865574836731,-0.928210973739624,-1.660785675048828,-0.4853647947311401,-1.6220628023147583,2.0
-0.4151589901787638,-0.8929634203666772,1.0,1.206986962457534,1.0,0.1452268182641472,0.0,1.2698747244340856,1.226632667714264,0.2532536293001218,-0.4558469546972836,0.9732670628687818,0.1000683856307095,-1.2532979435337246,-0.6681989670249836,2.0098844932156505,0.5679084765706511,1.3707832070722432,-0.0730531443864137,-0.6530983815590221,0.4933211237939407,-0.2754831728496065,-0.6588159662888828,-0.2459061040516341,1.1378280113446029,-0.2612599241445364,-0.2988323797748279,0.0
-0.4568571128113157,-0.874053789549561,0.0,-0.2950218236182823,1.0,-0.4807933988409748,0.0,0.3970580659827091,-0.5048190316445728,-0.1188262140006632,0.0667995226112952,-0.3136083384529374,0.3703119306658192,-0.9083411002427968,1.2207111276074878,0.0363854960490709,0.5435053459430474,1.120455331991504,-0.8412628857249702,-0.2104244798702773,-0.1640637668081153,4.600951399376919,-0.3123427921749717,-0.8828570315987846,1.6168300495706631,1.380124703294113,-0.2726519599657224,1.0
-0.3356969356536865,-0.3612650036811828,0.0,0.8841501474380493,1.0,-0.6723154783248901,0.0,0.8050550818443298,-0.4835220277309418,-1.0538562536239624,-0.2009549736976623,-0.3265266418457031,-1.80574893951416,-1.1667476892471311,-0.5028218030929565,-0.9842157959938048,1.0389328002929688,-0.3408931195735931,0.80478435754776,0.8737105131149292,-0.181276261806488,-0.1835147738456726,-0.0774421393871307,-0.5574550628662109,0.0324571132659912,0.0192548483610153,-1.2248247861862185,2.0
-0.5836836744694245,0.1928882878065066,1.0,0.5289472291497217,1.0,0.0554893229694144,0.0,0.7789215493824525,0.9502118827133854,0.3265203165910094,0.2621121341961595,0.8365441795824421,0.1285985415732435,-0.7244711776708727,-0.6681989670249836,-0.1261671921306432,1.2181418773018349,-0.7524425439153497,-0.8060008873331365,1.4962199870389972,0.6900302255568161,-0.3160166239265432,-0.4954065228087212,2.4433144975096983,0.5606061604871277,1.1729446776572967,-0.2886300861886829,0.0
-0.3006862699985504,-1.0322767496109009,0.0,0.4557007551193237,1.0,-0.5398126840591431,0.0,0.3807745575904846,-0.4032829701900482,-0.1800322979688644,-0.1352764815092086,-0.2050118744373321,-0.1657890230417251,-0.4430315494537353,-0.1166813969612121,-0.4446625113487243,0.4779181480407715,-0.4763233065605163,0.1368978470563888,0.4628968834877014,-0.1700174361467361,-0.2212553918361663,-0.294806957244873,-0.735491931438446,1.4892358779907229,0.5903280377388,-0.2448994517326355,2.0
-0.3379567861557007,-0.6387118101119995,0.0,0.7580977082252502,1.0,-0.6345905065536499,0.0,0.6667579412460327,-0.4248789846897125,-0.7393972277641296,-0.1686957031488418,-0.2561716437339782,-1.2971749305725098,-0.8392841815948486,-0.2694383263587951,-0.7736437916755676,0.902737021446228,-0.5396749377250671,0.5620205998420715,0.882477879524231,-0.2655203342437744,-0.1868385970592498,-0.1383885443210601,-0.4817366600036621,0.4748147130012512,0.1539142578840255,-0.7877625226974487,2.0
-0.4138574645026552,1.3903198272643458,1.0,-0.4979675311669629,1.0,-0.6195389401921826,0.0,1.2859953450445372,1.5108611462342807,1.016448288580208,-1.3933331774538278,2.623602746418561,-0.0439511336956073,0.216701979722912,-0.0147382004740775,-0.8683420039114248,0.1327038968806339,0.2551526463248697,0.1075808197206662,0.4150411699324678,-0.4756317216849045,-0.3295120649445577,-0.9104446039258004,-0.5194702118809692,-0.6430613491906235,0.4117461392585105,-0.1165097327777273,0.0
-0.1629015285314851,-0.710367838782135,1.0,-1.1218741896351834,0.0,-0.6273011613618079,1.0,-1.5438492181342156,-0.6486268512506348,0.782102634377734,2.169872706054768,-1.04177521782393,-1.752930431635575,0.2287352089284217,-0.3414685837495305,-1.098003600055244,1.114662965066398,1.1580196712775372,0.7048257375487011,-0.4146621347303207,0.0698420337970121,-0.3107900771732191,0.4221528587339402,-0.5884990153685602,-0.5001320477226141,-2.1068500366307643,0.5214746465926977,0.0
-0.0638277344822458,1.2088266997300965,1.0,-0.4241258881407762,0.0,-0.6194221792548525,1.0,-0.9774538727122551,-0.4711774064026497,0.3121542994751491,-0.2647211960316688,-0.9914713455582436,-0.0874310567850509,-1.5257979788640896,1.108397531469554,-1.3743928802629557,0.7521230492274931,-1.5210921570389746,-0.9681737732643512,1.646401690791021,-0.4263085196108315,-0.3039896394401088,0.1323872739358366,-0.8411195385734582,0.2778409407450229,0.6076205051209351,0.3364960865871348,0.0
-0.1710875449142523,-0.8695583445592855,1.0,-0.1892401334942639,0.0,0.7644736124489492,1.0,0.0600041172035759,0.2178467189411679,1.2804238530841443,1.02954207803637,-0.9098121243243362,-0.0218657653796796,-0.5935814307555204,-0.6681989670249836,-0.8320534833086145,0.2593754330065663,0.849347184114232,0.1002685524338402,-0.4182360996112456,-0.5509298644962127,-0.3123449602591455,0.7334399718159667,1.6537351449257072,0.3153985915459048,0.550064803861075,-0.7712493509884739,0.0
-0.1586651628688203,-1.965059853492766,1.0,-0.295163262560593,0.0,0.1062480062942454,1.0,-0.3885591835117438,-1.194780500312962,-2.9011645789149365,-0.3541964689772019,-0.367163471886773,-1.705848554284365,-0.7048169044467864,-0.6681989670249836,1.0052392858419326,-0.9878661866164056,1.5455138828414734,-0.4136194771351166,-0.8982616965909888,-1.3666597449520483,-0.3620008437530061,-0.8853069481586447,-0.5516016522718665,-1.0005009526200648,0.5883436260947769,-0.1962071867314103,0.0
-0.374142587184906,-0.360050618648529,0.0,0.80687016248703,1.0,-0.59062659740448,0.0,0.7750207185745239,-0.5201680660247803,-0.9718079566955566,-0.1369088441133499,-0.3829986155033111,-1.976722240447998,-1.156083583831787,-0.3727241456508636,-1.029179573059082,1.1497621536254885,-0.5867670774459839,1.0449055433273315,1.0897854566574097,-0.2636839747428894,-0.2440890073776245,-0.0072519779205322,-0.3172860741615295,-0.1170374155044555,0.36534583568573,-1.1739665269851685,2.0
-0.2184576392173767,-0.7594643235206604,0.0,0.8567918539047241,1.0,-0.5787736177444458,0.0,0.1605666577816009,-0.3453944623470306,-0.0431952625513076,-0.1633841693401336,-0.1350823938846588,-0.0139198899269104,-0.1555651724338531,0.0062956660985946,-0.4308530688285827,0.9299476146697998,-0.9312728643417358,1.1182445287704468,0.7994319200515747,-0.5312076807022095,-0.231314331293106,-0.4880021214485168,-0.7678145170211792,1.4241390228271484,0.465121865272522,0.0576046407222747,2.0
-0.1393396979435717,-0.1351343241895596,1.0,-0.375780160810206,0.0,0.0684508487057439,1.0,-1.2925612477922757,0.349310494956745,-2.2846828694305747,-1.3809756134550863,-1.033280114485268,0.6197299610176894,-0.3106788060496505,-0.6681989670249836,0.669197642999463,0.5615059237200891,-1.4519164478621978,1.2426796980205166,1.4487049950835464,-2.386978765371942,0.0370564706852721,-0.3362919315281862,1.8348878182242288,-0.1916318846822914,-0.3654639699240622,-0.0760222607198533,0.0
-0.3263829350471496,-1.2608156204223633,0.0,0.4118956923484802,1.0,-0.6340470314025879,0.0,0.4614012539386749,-0.4400569796562195,-0.1095221266150474,-0.1566579192876815,-0.1873142719268798,0.1329897046089172,-0.4760524034500122,-0.2083463370800018,-0.418276309967041,0.3676544725894928,-0.2579511106014251,-0.5473039150238037,0.1888870000839233,0.0486957877874374,-0.2303564101457595,-0.2966740131378174,-0.9221718311309814,2.0322444438934326,0.5850058197975159,-0.1969088017940521,2.0
-0.3953659337796269,-0.5100319310599052,1.0,0.2736049912098625,1.0,0.4827219674642102,0.0,0.9961628440497908,2.0784683624098363,-0.6070912207259711,-0.9833935190529454,1.4131876901632363,-0.3788682172471729,0.1542860715764107,-0.5660957186664716,1.277403190363016,1.189088573623756,-0.0689534651966017,0.1563062849109632,-0.217829305269458,0.1544794811430562,-0.246757792277431,-0.4735720294195735,-0.8067922105491901,0.0142331018775226,-0.7204500112599254,0.6501060120468858,0.0
-0.3184492364974359,0.8499002762032382,0.0,1.2047610516394789,1.0,-0.4638912802885159,0.0,-0.7019251385712324,-0.4096935434889315,-0.6568335549896369,1.974569728119484,-1.1798280454323569,0.4254191331436402,0.7551759558041019,-0.6681989670249836,-0.7841990323949526,1.2606911891111792,-0.3010090314390153,0.589137988163446,0.6258540494351189,0.799767053839962,-0.3816690207560347,0.2235538894639171,-0.3034597028981184,0.2124296987011744,1.5094484605185978,0.8298257760997051,0.0
0.1178538223902132,0.0272158858038074,0.0,-0.6929097739013361,1.0,0.4205938118993879,0.0,-0.200138219605406,-0.1170844805359854,-0.0006657232227117,1.5887014634887926,-1.2921023802062366,0.5448888464807823,-0.1370776278320765,-0.6579886425476257,-1.0567440492328697,0.5499113247560731,0.5971727861192102,1.0294188126679598,-0.8054261104683298,2.041894556959832,-0.3388150677780339,0.6718415328461305,-1.1588091111930614,-0.0263393348268579,0.0004184884573012,-0.2102713522360227,0.0
-0.0128106417839945,0.7336581414793082,1.0,-0.2878146229369249,1.0,-0.600757285846488,0.0,1.681074726406915,1.7668711277158382,0.96886085688392,-0.5855100290425159,2.5430264844173376,-0.2272146183842119,-1.016824507109187,0.179258005822451,-0.460468974396268,-1.297795595381244,-0.7177168891094772,0.5595347195737062,0.1637791074661399,-0.2830085656559785,-0.3358952139962414,-0.654764157186382,-0.3060430062213924,-0.2063693920272046,0.0742364033960734,-0.8663661960052654,0.0
-0.3020445108704917,-0.7586611850467859,0.0,0.1124303681456848,1.0,-0.8056587557343844,0.0,0.979094160681372,0.8357495195327698,1.0356628364726712,-0.7888027430687536,1.0378734993379466,0.4019875313226212,1.92861627327314,-0.6681989670249836,0.9694478682610764,0.3181049945373392,-0.3530975136478237,0.3078420926522131,0.0906279857072397,1.8092875033915667,-0.2820130829995751,-0.2995615427316656,0.4925182712458998,0.2520976223256951,-0.1998778599397303,0.9607230617060014,0.0
-0.325128043521854,0.8210405079596255,1.0,-1.347574763289759,0.0,-0.7724267186857677,1.0,-0.4972402441705702,-0.1435541769329871,1.0798383391039432,0.2924175314213494,-0.9054127983979934,0.3142315926093806,-0.7519538049185448,-0.6681989670249836,1.2618314382002347,0.5121269557397312,-0.1243491526250163,-0.6229037436822445,0.2919425659077683,1.937119234210764,-0.363625235112915,-0.2048458723464817,-0.9618380933217672,-1.123208846288472,-2.109466352846784,0.1015089489539908,0.0
-0.6019382795453548,-1.6903494864178583,0.0,3.49087290195645,0.0,0.6818445800831898,1.0,1.3725028200506602,1.6810437689686597,0.8381301011295903,-0.6306694817433209,0.706595470237858,-0.318809966772922,-0.2068716179309712,0.7036232736116094,0.0860957982447031,0.0337352642284121,0.3612588137872543,0.7087383698484112,0.4975368631420086,-0.7059039491194863,-0.5067108955923947,0.2449660035053611,0.3241598166232604,4.05905401959741,-1.7522519322625705,0.0302235916184606,1.0
-0.3373638987541199,-0.5054516196250916,0.0,0.6868927478790283,1.0,-0.5469245314598083,0.0,0.5035635828971863,-0.4356096684932709,-0.4553782343864441,-0.1468201428651809,-0.3098421692848205,-1.3493373394012451,-0.8368428945541382,0.1319408118724823,-0.724050760269165,1.0282788276672363,-0.9425625801086426,1.5908939838409424,1.1633176803588867,-0.3292556405067444,-0.2634563744068146,-0.2168813049793243,-0.3633945286273956,0.3093844056129455,0.7226947546005249,-0.9182130098342896,2.0
-0.4482307815379721,1.2732417393512734,1.0,-0.7430151377525335,0.0,-0.6661256024087875,1.0,-1.1964508970661627,0.0689832276295061,0.9701178833815582,0.991003351009418,-0.806794027670949,0.0473644523040511,-0.2644745915522431,-0.6681989670249836,2.4533003888006832,0.2166000076746299,1.575278729817934,-0.7947624020578654,-0.0694673753765744,-1.5102515521736128,-0.2823961369659246,-0.4812539686132651,-0.8575101318354066,-0.486464752007518,-0.2495016737614842,-0.5197640604124526,0.0
-0.2514301958646498,-0.3602717915934703,1.0,-0.0536127647505357,1.0,-0.1512092929502986,0.0,0.2874061276513561,0.1565610720850903,0.1692124291723389,-0.386557274152067,0.8001568773358226,0.3049298442442833,-0.8705806455130727,-0.6681989670249836,-0.0635322113641479,0.4050410760239591,-0.5371986042059391,0.0818512877371866,-1.1444340425846506,0.4288215518509212,0.654414440699259,-1.488972578726217,0.054688296984962,0.8147568125974266,0.0589925466159056,-0.4703902543994884,0.0
-0.3337399959564209,-0.9268913269042968,0.0,0.4813118875026703,1.0,-0.5743981599807739,0.0,0.6048110127449036,-0.4105877876281738,-0.371080219745636,-0.17881640791893,-0.2236179411411285,-0.5817967653274536,-0.6469955444335938,-0.1615916192531585,-0.5212260484695435,0.455146849155426,-0.2412784099578857,-0.0157164931297302,0.2965409755706787,-0.0262835025787353,-0.1712026596069336,-0.2266129255294799,-0.7684611678123474,1.1462628841400146,0.2428501844406128,-0.5408661365509033,2.0
