Magmap2019-grid-tmi_1vd-AWAGS_MAG_2019_mean,Magmap2019-grid-tmi_1vd-AWAGS_MAG_2019_std,Magmap2019-grid-tmi_1vd-AWAGS_MAG_2019_dissimilarity,Magmap2019-grid-tmi_1vd-AWAGS_MAG_2019_correlation,Magmap2019-grid-tmi_rtp_05vd-AWAGS_MAG_2019_mean,Magmap2019-grid-tmi_rtp_05vd-AWAGS_MAG_2019_correlation,Magmap2019-grid-tmi_rtp_as-AWAGS_MAG_2019_correlation,Magmap2019-grid-tmi_rtp_enhancement-PGrav-AWAGS_MAG_2019_mean,Magmap2019-grid-tmi_rtp_enhancement-PGrav-AWAGS_MAG_2019_dissimilarity,Magmap2019-grid-tmi_rtp_enhancement-PGravTHD-AWAGS_MAG_2019_dissimilarity,Magmap2019-grid-tmi_rtp_enhancement-PGravTHD-AWAGS_MAG_2019_correlation,Magmap2019-grid-tmi_rtp_enhancement-Phase-AWAGS_MAG_2019_mean,Magmap2019-grid-tmi_rtp_enhancement-Phase-AWAGS_MAG_2019_std,Magmap2019-grid-tmi_rtp_enhancement-Phase-AWAGS_MAG_2019_dissimilarity,Magmap2019-grid-tmi_rtp_enhancement-Phase-AWAGS_MAG_2019_correlation,Gravmap2016-grid-grv_cscba_mean,Gravmap2016-grid-grv_cscba_std,Gravmap2016-grid-grv_cscba_dissimilarity,Gravmap2016-grid-grv_ir_mean,Gravmap2019-grid-grv_cscba_1vd_std,Gravmap2019-grid-grv_cscba_1vd_dissimilarity,Gravmap2019-grid-grv_cscba_1vd_correlation,Gravmap2019-grid-grv_cscba_1vd-IncludesAirborne_std,Gravmap2019-grid-grv_cscba_1vd-IncludesAirborne_dissimilarity,Gravmap2019-grid-grv_cscba_tilt_std,Gravmap2019-grid-grv_fa_std,Gravmap2019-grid-grv_fa_dissimilarity,Gravmap2019-grid-grv_fa_correlation,Radmap2019-grid-dose_terr-AWAGS_RAD_2019_mean,Radmap2019-grid-dose_terr-AWAGS_RAD_2019_std,Radmap2019-grid-dose_terr-AWAGS_RAD_2019_dissimilarity,Radmap2019-grid-dose_terr-AWAGS_RAD_2019_correlation,Radmap2019-grid-k_conc-AWAGS_RAD_2019_dissimilarity,Radmap2019-grid-thk_ratio-AWAGS_RAD_2019_std,Radmap2019-grid-thk_ratio-AWAGS_RAD_2019_dissimilarity,Radmap2019-grid-thk_ratio-AWAGS_RAD_2019_correlation,Radmap2019-grid-u_conc-AWAGS_RAD_2019_dissimilarity,Radmap2019-grid-u_conc-AWAGS_RAD_2019_correlation,Radmap2019-grid-u2th_ratio-AWAGS_RAD_2019_dissimilarity,Radmap2019-grid-u2th_ratio-AWAGS_RAD_2019_correlation,Radmap2019-grid-uk_ratio-AWAGS_RAD_2019_dissimilarity,Radmap2019-grid-uth_ratio-AWAGS_RAD_2019_dissimilarity,Radmap2019-grid-uth_ratio-AWAGS_RAD_2019_correlation,AlOH_Group_Composition_correlation,AlOH_Group_Content_mean,AlOH_Group_Content_correlation,FeOH_Group_Content_mean,Ferric_Oxide_Composition_std,Ferric_Oxide_Composition_correlation,Ferric_Oxide_Content_std,Ferric_Oxide_Content_dissimilarity,Ferric_Oxide_Content_correlation,Ferrous_Iron_Index_correlation,Green_Vegetation_correlation,Gypsum_Index_correlation,Opaque_Index_correlation,Quartz_Index_dissimilarity,Quartz_Index_correlation,Silica_Index_mean,Silica_Index_dissimilarity,Silica_Index_correlation,Gravmap2019-grid-ausdrape_ellips_dy,Gravmap2019-grid-dem_ellips_dx,Gravmap2019-grid-dem_ellips_dy,IntrusionsBndys_FaultedBndys,IntrusionsBndys_GeologicalBndys,IntrusionsBndys_IntrusiveBndys,IntrusionsBndys_UnconformableBndys,MetamorphicBoundaries_Faults,MetamorphicBoundaries_MetamorphicBndys,MetamorphicBoundaries_Unconformities,RockUnitBndyFaults_CSP_Geological boundary,RockUnitBndyFaults_LAO_Faulted boundary,RockUnitBndyFaults_LAO_Geological boundary,RockUnitBndyFaults_LAO_Unconformable boundary,MetamorphicIsograds,Intrusions_Tabberabberan_Dacite,Intrusions_Tabberabberan_Granite,Intrusions_Tabberabberan_Granitic rock,Intrusions_Tabberabberan_Granodiorite,Intrusions_Tabberabberan_Igneous rock,Intrusions_Tabberabberan_Null,Intrusions_Tabberabberan_Rhyolite,Intrusions_Tabberabberan_Sandstone,MetamorphicFacies_Benambran_Greenschist facies,MetamorphicFacies_Benambran_Subgreenschist facies,MetamorphicFacies_Benambran_Upper Greenschist,MetamorphicFacies_KanimblanTablelands_Greenschist facies,MetamorphicFacies_KanimblanTablelands_Subgreenschist facies,MetamorphicFacies_Tabberabberan_Amphibolite facies,MetamorphicFacies_Tabberabberan_Greenschist facies,MetamorphicFacies_Tabberabberan_Subgreenschist facies,MetamorphicFacies_Tabberabberan_Upper Greenschist,RockUnits_CSP_Anthropogenic material,RockUnits_CSP_Clastic sediment,RockUnits_CSP_Clay,RockUnits_CSP_Ferricrete,RockUnits_CSP_Null,RockUnits_CSP_Sand,RockUnits_CSP_Saprolite,RockUnits_CSP_Sediment,RockUnits_CSP_Silt,RockUnits_LAO_Andesite,RockUnits_LAO_Basalt,RockUnits_LAO_Conglomerate,RockUnits_LAO_Dacite,RockUnits_LAO_Granite,RockUnits_LAO_Granodiorite,RockUnits_LAO_Igneous rock,RockUnits_LAO_Limestone,RockUnits_LAO_Monzonite,RockUnits_LAO_Mudstone,RockUnits_LAO_Phyllite,RockUnits_LAO_Pyroclastic breccia,RockUnits_LAO_Pyroclastic rock,RockUnits_LAO_Pyroxenite,RockUnits_LAO_Rhyolite,RockUnits_LAO_Sandstone,RockUnits_LAO_Schist,RockUnits_LAO_Sedimentary rock,RockUnits_LAO_Serpentinite,RockUnits_LAO_Shale,RockUnits_LAO_Siliciclastic sedimentary rock,RockUnits_LAO_Siltstone,RockUnits_LAO_Tuff and lapilli tuff,RockUnits_LAO_Ultramafic igneous rock,label
-0.019534384831786156,0.33451586961746216,23.70833333333333,0.003098460726049311,-0.31179866194725037,-0.02738915675498159,-0.12360206764324651,16163.451171875,24.592261904761905,42.848214285714285,-0.027570218174387377,-31.650897979736328,43.40869140625,80.29761904761904,-0.0814197683755243,-207.366455078125,39.75569152832031,50.675595238095234,116.5036849975586,1895.339599609375,40.74107142857143,-0.131140881022105,37.843753814697266,74.24702380952382,39.786197662353516,70.46078491210938,46.913690476190474,0.4269596208920953,52.05961990356445,8.773131370544434,35.863095238095234,0.23641980435418466,34.11607142857143,1.9009205102920532,34.98809523809524,0.2931043679807464,35.791666666666664,0.18716446935288253,33.75297619047619,0.31361708699629526,36.74107142857143,22.747023809523814,0.3272488252685057,-0.04389826961020072,1.3253333568572998,-0.03505055006866385,0.1405835598707199,14.300926208496094,-0.0173595945566732,42.49909210205078,50.720238095238095,-0.09206585869906349,-0.012926976252159623,-0.01546833647455841,-0.02315301783031815,-0.0014903129657228018,63.872023809523796,-0.07229987950570821,5.437665939331055,34.41964285714286,0.10439799130931636,4.45456600189209,2.705188512802124,1.179651141166687,0.006994181854298775,0.08523261718623168,0.43274657297431196,0.3074126499702332,0.41689487042797757,0.005799062736812853,0.4046405288238783,0.010395521547245231,0.006994181854298775,0.017283749196978965,0.06139884065276915,0.1925223389503531,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.037771183997392654,1.241302728652954,17.090625000000003,-0.00039343028059832366,0.36245855689048767,-0.04109423524110431,0.09390032008135647,53228.48828125,44.88125000000001,39.56249999999999,0.1408039508520674,-39.68357467651367,43.191612243652344,65.94375000000001,-0.002411612362071458,-21.328929901123047,84.6680908203125,44.88095238095239,203.39328002929688,2988.43310546875,39.848214285714285,0.22699708361669088,41.812904357910156,72.32440476190476,43.384429931640625,88.16252899169922,46.79166666666667,0.4572483187144721,43.3687744140625,4.532825469970703,18.026785714285715,0.07633965391644981,21.041666666666668,2.1105570793151855,39.57142857142857,0.05992129894822091,22.99404761904762,0.019885202926245592,39.08630952380953,0.04156962733066004,28.01488095238096,41.9672619047619,0.1267643892588575,0.010557633121358618,9.876343727111816,-0.06515732055973725,0.7367021441459656,37.62600326538086,0.056393952561414724,50.78478240966797,65.87202380952381,0.03297832704163141,0.06967296573992822,-0.023801392225545684,0.016757349224292034,-0.03809073213727942,46.72619047619049,-0.0035197298196911735,23.872678756713867,51.389880952380956,0.041677075107726905,1.5763599872589111,0.09080963581800461,-0.04828779399394989,0.0692449847018353,0.07181847265329136,1.3309391929672085,0.4137000524740735,0.16501294658150387,0.08481977006066527,1.4369048875021786,0.011580725219360127,0.0330868231244224,0.0016161635941989592,0.2136201113429625,0.14562378295605374,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
-0.007799429818987846,0.06240012124180794,14.383928571428573,-0.09151628450382088,-0.47598278522491455,-0.06556834655658372,0.053601505054409165,5541.3271484375,38.223214285714285,34.827380952380956,0.5339345861359821,-31.826723098754883,41.455257415771484,67.88392857142857,0.08099028310774779,-125.15877532958984,39.516136169433594,45.244047619047606,303.2705078125,602.2000122070312,43.06845238095238,0.12115930065185675,36.32168197631836,59.9970238095238,26.61823844909668,34.23960876464844,40.934523809523824,0.36443786605956413,50.1435661315918,12.877676010131836,44.12499999999999,0.0572349849608962,47.330357142857146,5.748595237731934,30.375000000000007,0.14991265325471775,49.788690476190474,-0.02370671430960916,38.19345238095238,-0.055959141850695275,38.63690476190476,38.39285714285713,-0.0024222019149818365,-0.004610356661556172,6.818918704986572,-0.04581322789475947,0.28381961584091187,47.911338806152344,0.1610909883433506,51.674434661865234,44.63988095238095,0.14599931376917022,-0.0029850746268656712,0.1338435408719381,0.04521061215398895,0.047627748170723704,51.145833333333336,0.0686116680795238,13.289124488830566,34.41964285714286,0.0044388675125593266,2.2428159713745117,-5.061346054077148,-1.6621702909469604,0.16684047058355175,0.03186920481718217,1.850727097909768,0.3559092143122482,0.017879674800672023,0.02658025554913155,0.3448035951713301,0.0002274369919670053,0.015832120922628968,0.0037132138043179793,0.22885310237322698,0.04944125110136167,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.020497875288128853,0.4639624059200287,12.20535714285714,0.040503285253256645,-0.3720247447490692,0.03972974314242449,0.0706028935606264,-929.772705078125,33.717261904761905,29.29761904761905,0.13656727806570507,-20.298095703125,43.347137451171875,77.85119047619047,-0.028754581024240222,-185.88511657714844,38.92137145996094,45.598214285714285,174.0195770263672,1633.869140625,34.66666666666667,-0.0331688594155869,45.35820770263672,65.01488095238096,46.07378387451172,53.79037094116211,48.4404761904762,0.14365191746426592,53.02057647705078,13.493093490600586,44.79166666666666,0.3339168805269621,52.93154761904763,4.875190734863281,58.526785714285715,0.36979972873217787,38.4702380952381,0.24807581834919976,43.711309523809526,0.10127370193410018,60.50297619047619,34.33630952380953,0.20586387930090572,-0.009748212509208574,1.594164490699768,-0.020218958079344974,0.0,37.26175308227539,0.11913764264174659,39.8620719909668,55.351190476190474,0.09784552860532426,0.041376011479956176,-0.008087574768062034,-0.06665901976734005,-0.010517853748775787,48.40178571428573,-0.003770214711094138,4.14323616027832,31.57738095238095,0.009895162547271194,4.6932220458984375,2.578892946243286,0.15044674277305603,0.00197901589058096,0.012362298741345873,0.49146479612212923,0.25602876089317894,0.37187329340178793,0.0020103094204139364,0.37187329340178793,0.006721225283444219,0.00197901589058096,0.012362298741345873,0.1447465373970811,0.012829240208718394,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.00307306251488626,0.07081130892038345,33.84821428571429,-0.1223556126415412,-0.1730068176984787,-0.13288756815671293,-0.02074773533166388,8305.65625,41.255952380952394,27.455357142857146,0.26787069710990874,-21.589881896972656,47.18817901611328,73.6279761904762,0.05931834128749756,-165.94813537597656,55.0096435546875,30.767857142857146,271.95947265625,1050.8272705078125,41.57738095238096,0.5745582198311411,49.1899528503418,50.06845238095239,28.171175003051758,57.362091064453125,38.657738095238095,0.6999500247828504,50.810115814208984,11.078983306884766,45.7559523809524,0.1694525679877965,50.904761904761905,4.326107978820801,40.687500000000014,0.11101194484565538,46.0625,0.14696252691048697,36.258928571428584,0.08315165964649861,48.214285714285715,34.80654761904762,0.031349839091561325,-0.004610356661556172,6.413513660430908,-0.039925804788076724,0.28381961584091187,49.4818115234375,0.08794264623678041,45.278663635253906,41.29464285714286,0.10726182822295405,-0.004460124799241724,0.17077338871435455,0.09385412221442925,0.006178432656253971,46.395833333333336,-0.013746492576972405,12.517241477966309,25.845238095238106,0.07651348102897304,1.932115912437439,-4.686946392059326,-2.00311017036438,0.08856207613306213,0.0005438355281144669,1.8885432296123905,0.396002197224113,0.01468920315885523,0.07820803339502469,0.3950728852931576,0.0009404505926525464,0.013641047160322932,0.0005438355281144669,0.3027750013412541,0.009457841241412275,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.011951266787946224,0.3949371874332428,13.306547619047622,0.010391248912604968,-0.09623169898986816,-0.012232634979514736,-0.10656994354443923,19239.4375,25.508928571428566,46.720238095238095,-0.016062482200814795,-34.71398162841797,43.975162506103516,72.82738095238098,0.012509366355536046,-229.04714965820312,56.12264633178711,43.39880952380954,91.75511169433594,2205.5458984375,41.517857142857146,0.13771331164950784,43.96486282348633,71.58333333333331,43.81258010864258,82.25824737548828,36.36904761904761,0.6338305466193821,50.933563232421875,7.65590763092041,33.949404761904766,0.10335870984664926,27.619047619047624,1.4063880443572998,32.75000000000001,0.2198475111950615,34.63392857142858,0.24941351398140327,35.30952380952381,0.43808619278112126,32.336309523809526,23.91071428571428,0.31882511440523364,-0.045228256772495354,1.3519999980926514,-0.03215906644698502,0.10610079765319824,18.345767974853516,-0.028237149313078577,44.18567657470703,50.8031746031746,-0.022114499701801727,-0.006826078168990976,-0.02954765644400458,-0.05289019781786306,-0.0015898251192368843,67.56250000000001,-0.1581060733104736,5.7877984046936035,32.60119047619048,0.054489703150179786,4.247565746307373,2.4364922046661377,1.3040589094161987,0.0035817267504020703,0.04375020909972778,0.4352850215971225,0.3063515122682439,0.4299827558934234,0.020198391044407484,0.41849740485394965,0.025731770077551185,0.00016368723574730184,0.004710116694570799,0.036202322797029,0.1576641993955983,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0053968606516718864,0.12106285989284515,11.264880952380954,-0.10251767446436909,-0.03253236413002014,-0.12549321777988193,0.08176312364651461,9704.6376953125,34.342261904761905,29.907738095238102,0.24395322694628171,-26.23780632019043,47.9949836730957,74.66666666666667,0.07037951005867471,-120.89491271972656,55.99753189086914,35.0,282.1828918457031,900.6251220703125,36.78125,0.5972803434378966,44.649227142333984,49.44375000000001,27.536869049072266,67.40538787841797,38.949999999999996,0.6884709091723171,51.13317108154297,12.594613075256348,54.46726190476191,0.045840879450687266,57.717261904761905,3.8523998260498047,35.226190476190474,0.05199813443321934,47.61607142857143,-0.037607123461955334,45.43750000000001,-0.02910420941372497,41.345238095238095,35.55357142857142,0.0511118534709032,-0.002105909036124776,6.301075458526611,-0.037113483376957065,0.0,44.43451690673828,0.19444279432257186,36.02688980102539,28.14285714285713,0.19882873863233969,-0.0014903129657228018,0.09726991969912827,0.09492692651745041,0.019670868452700326,45.357142857142875,0.005193381158088789,12.453580856323242,26.178571428571427,0.01908847769980343,1.8286811113357544,-5.385469913482666,-2.687041759490967,0.09427318556666066,0.036972081488984794,1.9351343804584904,0.4191731451138261,0.027684399614279584,0.07103520661228326,0.40724274459315674,0.00011330471162214454,0.0031328800354089473,0.006188683071427038,0.32268908572027794,0.04829464979292486,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.011188298463821411,0.48148223757743835,9.62797619047619,-0.019598146181426537,-1.083451271057129,-0.0054550918019957385,-0.010634978504409517,13907.5859375,60.94940476190474,28.68452380952381,0.08653551342627352,-41.227256774902344,39.94142150878906,63.07440476190475,0.08456337031071463,66.3133773803711,22.351848602294922,48.267857142857146,237.522705078125,933.3531494140625,53.380952380952394,-0.20515607030798227,42.88093948364258,82.45535714285715,43.75177764892578,25.902162551879883,50.66666666666668,0.29412321137027736,44.484622955322266,3.1930785179138184,70.81904761904762,-0.07320049822645518,79.86031746031746,1.0362976789474487,68.55555555555556,-0.1036683263972237,63.780952380952364,-0.11410561458563202,50.56825396825398,-0.10982036296171281,68.29523809523809,53.77777777777778,-0.10293910914244672,0.04808333314759004,19.087533950805664,0.024594176722284707,0.44297081232070923,25.22372817993164,0.06894173375512097,47.1474494934082,59.56547619047618,-0.006295019324381698,0.04065991131629786,0.0355277309390752,-0.005988023952095809,-0.007459452289054451,62.62500000000001,0.07803120251132677,39.75862121582031,59.67857142857143,0.09783174011966486,0.38443806767463684,-0.8753783702850342,0.41312792897224426,0.14570444139689565,0.14599044939252614,2.524128681074478,0.7096109409215949,0.5438352762284867,0.16753127496071268,2.4854860784658594,0.0008232846168996044,0.07149835842198331,0.005104255266041258,0.7096109409215949,0.13536413510778392,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
-0.01718369871377945,1.2692031860351562,17.538690476190478,0.0014471608263868874,-0.3326752483844757,-0.03145236899557354,0.1337567865225002,49096.12890625,57.55952380952381,42.669642857142854,0.12802246431482142,-40.1226921081543,41.26215362548828,66.05357142857143,-0.04286982766221721,-15.001805305480957,80.14448547363281,48.08035714285715,208.20291137695312,2866.648193359375,38.00892857142856,0.2755001956369328,40.58780288696289,57.75297619047619,41.41545486450195,82.20978546142578,48.21726190476192,0.43193492556727864,44.1911506652832,5.359776496887207,40.77678571428572,0.14573932497083047,40.788690476190496,2.206451892852783,36.166666666666664,0.20995438813773387,47.51190476190476,-0.054069813625443754,36.535714285714285,-0.0020213037562205414,28.267857142857142,34.625000000000014,0.13690891245235248,-0.05724100814356261,12.991891860961914,-0.07249919485796975,0.8670212626457214,42.945579528808594,-0.01962740485601021,52.8921012878418,60.35416666666667,0.04992455270766768,-0.0475394257240562,0.06916823691317872,0.14334716194838418,-0.04625126836088139,58.1815476190476,-0.019655048339506265,21.89655113220215,41.53869047619048,-0.0906080078918075,1.3577708005905151,0.11003869026899338,-0.2501487135887146,0.10534037727840125,0.11673467168210493,1.2582702056038808,0.4517215990898077,0.16143713365453422,0.12324551935405198,1.3566406675974567,0.0003149936481374921,0.03831060656002002,0.007415422342315968,0.24004124291507367,0.17216398653331433,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
-0.01845633238554001,0.2947370707988739,20.238095238095237,-0.01605867339801163,-0.5669248104095459,-0.08821478167322325,-0.11970160331334122,13440.8154296875,24.824404761904763,37.059523809523824,-0.06338359750957132,-29.035295486450195,47.38657760620117,85.68749999999999,-0.14566781909946114,-207.11061096191406,38.127132415771484,59.6190476190476,112.81217193603516,1804.73876953125,39.784375,-0.08250645043081976,42.280330657958984,73.92187499999999,42.70091247558594,80.37582397460938,57.04375000000001,0.42043640709379243,53.033607482910156,9.434646606445312,33.75,0.3032670415590884,33.958333333333336,2.0096092224121094,39.336309523809526,0.49068680043539287,36.93452380952381,0.0037584193907309314,46.64285714285714,-0.10425000988959646,32.98511904761905,27.568452380952387,0.1107126267875597,-0.08261335433312397,2.1063830852508545,-0.04599705925417746,0.49071618914604187,18.231124877929688,0.006107830399815637,40.92962646484375,48.627976190476204,0.01061928053097997,-0.03323297711685885,-0.02980286808451638,0.0015462712413177235,1.0,61.044642857142854,-0.038167578502191296,6.6366047859191895,39.660714285714285,0.11769085465149784,4.641655921936035,2.4243416786193848,0.8686141967773438,0.01196162418037903,0.02785406294285247,0.3899787698975554,0.3317282932785314,0.45045624788492217,0.02596883872780309,0.43820028511459286,0.001752668478528143,0.01196162418037903,0.0006426737149239326,0.07918336465655992,0.2253503239087015,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
