AlOH_Group_Content_correlation,Magmap2019-grid-tmi_rtp_enhancement-Phase-AWAGS_MAG_2019_mean,MetamorphicFacies_Benambran_Subgreenschist facies,Gravmap2016-grid-grv_cscba_std,RockUnits_CSP_Clastic sediment,RockUnitBndyFaults_LAO_Faulted boundary,RockUnits_CSP_Null,Gravmap2016-grid-grv_cscba_mean,MetamorphicBoundaries_Unconformities,Ferric_Oxide_Content_dissimilarity,Radmap2019-grid-dose_terr-AWAGS_RAD_2019_mean,Magmap2019-grid-tmi_rtp_enhancement-PGrav-AWAGS_MAG_2019_mean,Gravmap2019-grid-dem_ellips_dx,Magmap2019-grid-tmi_rtp_05vd-AWAGS_MAG_2019_correlation,FeOH_Group_Content_mean,Silica_Index_dissimilarity,Gravmap2019-grid-grv_cscba_1vd-IncludesAirborne_std,Gravmap2019-grid-grv_fa_dissimilarity,Green_Vegetation_correlation,Gravmap2019-grid-grv_fa_correlation,Gravmap2019-grid-grv_cscba_1vd_dissimilarity,Opaque_Index_correlation,IntrusionsBndys_UnconformableBndys,MetamorphicBoundaries_MetamorphicBndys,Gravmap2019-grid-grv_cscba_1vd_std,Silica_Index_correlation,Magmap2019-grid-tmi_1vd-AWAGS_MAG_2019_correlation,label
-0.373262230633717,-1.0823007267880025,0.0,-0.207000411177412,1.0,-0.6292301731960384,0.0,0.3954691244565741,-0.5850899592703486,0.0074151614049596,-0.0210473194963047,-0.2244128407106053,0.4588302215369806,-0.4278286132023082,-0.1270517392530848,-0.4013137147834655,-0.1205729400969363,0.1823941314935179,-0.6457671927169366,-0.180523850495363,-0.070247534224026,-0.2400889271736992,-0.401446185215927,-1.1555179491029763,1.8080925615074572,1.1796889164199489,-0.0625780777841063,1.0
-0.6031777122997749,-1.7218399244391218,0.0,2.220453889577032,1.0,0.1504683618440614,0.0,1.5508709118848367,1.8839630609108489,0.921632575615529,-0.8049005715169291,0.9898643329051656,-0.3651788884596866,-0.5360964913754257,2.167582993289673,1.0159270008139931,0.4735397695194395,0.1710945136598617,-0.7594141923707058,-0.0416887370316159,-0.157803514237175,-0.4170093655286793,-0.0119616019571376,-0.0872929687969846,4.115663138202861,0.2339546627289745,-0.1008695620515893,1.0
-0.4554532533186995,-1.0962994298092694,1.0,-0.2199480535961065,0.0,-0.3651354779517931,0.0,0.9060268736602252,-0.7282127557818657,-0.3594570006913267,-0.1938619187227397,-0.5724012347034303,-1.989053401052208,-0.729437967309525,0.4243057215803827,-0.4013137147834655,-0.3484005859080436,-0.3712871423556599,1.3905622619480598,-0.4671064885813837,0.1579817203435813,-0.0026602554780453,-0.2237330818069853,-0.8745917205930808,-0.921784477789098,-0.327539821114565,-1.100107319545766,1.0
-0.25999825178518,-0.1784224389952542,1.0,-0.2520942799101344,0.0,-0.7790930220510951,1.0,0.5288807943697583,-0.6634652716617297,0.2868341943084453,0.0656242173625355,-0.7843991025896843,0.4190239416160213,0.1023997167240143,-0.6681989670249836,-0.6386804077676074,1.0042099352427365,0.3237771546317113,-0.545107668987797,-1.4791289401304055,-0.6659200515801477,-0.2837265823906754,-0.5897397379035961,-1.2067354220143185,1.25611641802737,-0.2452673444819576,0.3475968810519013,1.0
-0.4104929438180115,-0.2812708340117708,1.0,0.617455018361599,0.0,-0.4306089953680206,1.0,0.6527011026319823,-0.6079746195387605,-0.5612995411691656,-0.133743816636594,-0.481839832633766,-1.8710488015665176,-1.261248805918875,0.4243057215803827,-1.1173906179115392,1.5777554502031554,-0.5821214751055978,1.894215007156636,1.070789557593339,0.0117632337216241,-0.2030194654630708,-0.0768144595322033,-0.1766723543863413,0.0252882617424765,0.7592336980242312,-1.4382861590219045,1.0
-0.3511809233807548,-1.326174859031124,0.0,0.6776113097335411,1.0,-0.8333385496746545,0.0,0.2608193367501679,-0.5519459673028931,0.0124193240336506,-0.1226097261345122,-0.12364132458951,0.3741415761093006,-0.3080945704694607,-0.2597859735909357,-0.5531786879911201,0.7956504733201706,-0.7940582095954036,-0.8377822853200773,0.7677159389511053,0.0059261683874134,-0.2405699526433485,-0.4053346683842362,-0.960863627233134,2.4629523004449725,0.4271492452284271,0.017393400014015,1.0
-0.3890161722715894,-0.6513255453585248,1.0,0.6708490438007353,1.0,-0.744613332009604,0.0,0.9325079530881384,-0.5788657700398625,-1.354842411606508,-0.1046064994229787,-0.4360081980844161,-2.0912118966201967,-1.2028346475046263,-0.6681989670249836,-1.0895528486819863,0.8980878929666993,-0.5550575123918154,0.8917677696310055,1.0181724286696103,-0.4585583055823409,-0.1377992382193676,0.0080942574929394,-0.2736367199080281,-0.2917953696512685,-0.1066463935892526,-1.2207466951141357,1.0
0.0822248862274992,-1.8447435651430932,0.0,-1.1476545295595428,1.0,1.2982792518991728,0.0,2.0951808751088232,4.392043994528477,0.5411126972591749,-0.7042588665314385,-0.2983166021656857,-0.6697054152027557,-0.2545530880328822,1.0369252117314545,1.7081429588881645,0.6334060269480941,0.5299262799872052,0.0497219806291285,-0.7894096499519997,1.1692532894954508,-0.268942770096528,1.0723882490476115,1.0308252901402175,-0.2227050013278874,1.0806800204332672,-0.3114652179234591,1.0
-0.6592451860964171,-1.7568012232075303,0.0,1.975959152559692,1.0,0.3065651038310756,0.0,1.5901660544112215,1.6919806361548644,0.5887001289554634,-0.7307280068703081,0.8544852788539704,-0.3591182075906172,-0.4599273252455389,2.669219384960733,0.1932214994762894,0.2901634156786705,0.3031071220091693,0.5085143714443,-0.1577184135252244,-0.3381688330642622,-0.4564560625493887,0.1273663512116192,0.4321575230082292,3.858569597382591,-1.7606994625856494,-0.0806859522877622,1.0
-0.4568571128113157,-0.874053789549561,0.0,-0.2950218236182823,1.0,-0.4807933988409748,0.0,0.3970580659827091,-0.5048190316445728,-0.1188262140006632,0.0667995226112952,-0.3136083384529374,0.3703119306658192,-0.9083411002427968,1.2207111276074878,0.0363854960490709,0.5435053459430474,1.120455331991504,-0.8412628857249702,-0.2104244798702773,-0.1640637668081153,4.600951399376919,-0.3123427921749717,-0.8828570315987846,1.6168300495706631,1.380124703294113,-0.2726519599657224,1.0
