Gravmap2019-grid-ausdrape_ellips_dx,Gravmap2019-grid-ausdrape_ellips_dy,Gravmap2019-grid-ausdrape_geoid_dx,Gravmap2019-grid-ausdrape_geoid_dy,Gravmap2019-grid-dem_ellips_dx,Gravmap2019-grid-dem_ellips_dy,Gravmap2019-grid-dem_geoid_dx,Gravmap2019-grid-dem_geoid_dy
-3.7846124,-0.5927425,-3.7697165,-0.55768865,-6.4238777,-2.4093616,-6.408981,-2.3743079
-1.227185,-2.6605072,-1.2074172,-2.638028,-10.486763,-3.919798,-10.466995,-3.8973188
0.051909834,-0.31233567,0.032002784,-0.2949686,0.073767744,-0.29813156,0.053860717,-0.28076446
0.7733863,1.5533457,0.74502176,1.5805808,-0.4074898,0.39198425,-0.43585432,0.41921937
1.0605402,0.2589736,1.0401309,0.28860116,1.1867187,-0.3614113,1.1663094,-0.33178374
3.4450092,3.5878751,3.4239922,3.6117227,0.39235523,-0.101581015,0.37133804,-0.07773338
3.333934,2.9671767,3.310546,2.9774137,2.3799298,4.7288175,2.3565419,4.739054
3.4226305,3.5876954,3.4004912,3.6091332,0.57294464,-0.01807174,0.55080545,0.0033657849
1.3277419,4.2096653,1.2964487,4.220206,2.7581806,2.0119257,2.7268875,2.0224667
3.04137,-1.5698601,3.0338056,-1.5508163,2.1941655,-1.4375813,2.1866012,-1.4185376
-2.8182268,0.46758285,-2.8048687,0.5005517,-8.807155,-1.4338075,-8.7937975,-1.4008387
-4.8974447,0.5162256,-4.877143,0.5510365,-8.313639,-1.7861707,-8.293336,-1.7513599
-0.0649625,1.0853692,-0.08578874,1.1099437,0.24570686,0.6007773,0.2248806,0.625352
-4.873341,0.7004332,-4.8512597,0.7359691,-9.618914,-2.638811,-9.596831,-2.6032755
-0.03332569,-0.29337078,-0.044005405,-0.26106855,-0.007556403,-0.260316,-0.018236153,-0.22801375
1.8271916,0.6569372,1.796756,0.68276745,0.2015142,-0.5727983,0.17107856,-0.54696816
1.6392076,2.1634705,1.6093616,2.1917536,2.4265542,1.5126362,2.3967078,1.5409193
0.1877438,1.0888585,0.15702301,1.1068922,0.35834575,1.1038662,0.327625,1.1218998
3.4951923,3.4891822,3.4749858,3.5082421,1.625234,0.6093591,1.6050273,0.6284193
2.4129405,3.2790837,2.3845303,3.2980983,3.2646968,2.8779414,3.2362869,2.8969562
3.201249,2.4067717,3.1764715,2.4343517,1.1455362,0.3023473,1.1207585,0.32992727
-0.74356997,1.0542663,-0.7647141,1.0771636,0.13304578,0.064295106,0.11190162,0.08719247
4.611901,-0.6259233,4.5964084,-0.61072975,0.7885687,0.5238594,0.7730765,0.5390529
0.98204917,4.699646,0.95676,4.715533,2.9528742,1.8708105,2.9275854,1.8866978
1.1566055,1.0576706,1.1362613,1.0956684,0.21450901,0.05602078,0.19416498,0.09401862
-0.5384514,0.3062266,-0.5500707,0.35161984,-0.11745904,-0.20668872,-0.12907834,-0.16129544
0.43833858,1.2188839,0.4093827,1.23742,0.34658524,0.94482595,0.31762943,0.9633621
-1.7868826,-0.8082597,-1.7851704,-0.7728306,-0.8784729,-0.49936652,-0.8767611,-0.4639374
-0.14616367,1.2062385,-0.14561792,1.2276318,-4.9083424,4.688563,-4.907797,4.709956
-0.028721716,-0.366069,-0.048138164,-0.3452931,-0.0356781,-0.3875185,-0.055094518,-0.36674267
0.6125857,0.10223177,0.59942484,0.12951194,0.31103307,-0.014486155,0.29787207,0.012793995
-0.28636155,2.4702346,-0.31177807,2.4869978,3.0012615,2.4193628,2.975845,2.4361255
2.092924,0.35577214,2.0843477,0.36831054,-1.766201,2.542709,-1.7747777,2.5552475
-0.80221546,-2.2910852,-0.81040734,-2.2470617,-0.7871424,-1.7814486,-0.7953342,-1.7374252
2.2806985,4.034952,2.2509096,4.0597444,-0.39130417,0.51270705,-0.42109308,0.5374991
1.8574328,4.429801,1.8316288,4.4567566,0.49114695,0.50360787,0.46534282,0.53056324
